variances "average of distances" word_length dim_4 dim_15 dim_29 dim_30 dim_38 class
-0.5307778229414577 -0.4311449771416359 -0.3634237178513076 0.4570430240057957 0.5445643566598478 0.7003361477813825 0.7780271317005155 0.12167026124918927 0
1.0998349996986203 -0.4778089736203737 -0.8784811346693028 0.4852437794446359 0.9481235786462776 0.667666429594213 0.8217965642813092 0.7559286478795098 0
-0.7160553125797716 -1.2969996033732003 2.469392074647666 0.10785742867535747 0.7828500396793395 0.7797678274972556 0.33701547005794924 0.767121314193519 0
1.2412359761133265 -0.19453481514114124 -1.1360098430783003 0.6723147979797488 1.0 0.6317156665486321 0.0 0.6985207388797264 0
0.007320178844250825 -0.5084995043533335 -0.6209524262603051 0.02105069548827984 0.5781921129094111 0.9989258465364852 0.6667307330059424 0.7768421386836546 0
-0.5859665869184698 -1.5128398704534347 1.4392772410116754 0.5557820486334524 0.6720793480775956 0.9861901849121372 0.4633518462149925 0.5454482376255291 0
-0.14318325344184674 -0.09129191174151416 -0.6209524262603051 0.2567637849549244 0.3948584383193499 0.7248209034849082 0.6218387275860778 0.5296783289442345 0
0.4679545116020894 0.017940206362908703 -0.6209524262603051 0.22686906474809154 0.40829260934832345 0.7326052397525954 0.5957200045216422 0.2520585707663156 1
0.4603281296557874 1.671935982688752 -0.6209524262603051 0.13145972157547076 0.4674716872015225 0.6900862861548342 0.4943413807230992 0.1949941718484045 1
1.3011205542146032 1.0237543782642622 -0.8784811346693028 0.14692616673767442 0.21396599886304524 0.635318870625604 0.3714581306799407 0.3766163570352769 1
-1.1379448628067863 -1.2369986742848855 2.469392074647666 0.5164411632872432 0.2693577332914842 0.7861437321283858 0.7646462929391115 0.6803070033633275 0
1.6182865438614842 1.186499467362464 -1.1360098430783003 0.2846067584279267 0.371178179870344 0.7137873909502751 0.6294497989577984 0.21246720416691256 0
-1.5647158154001106 -0.3201683704396171 -0.6209524262603051 0.2537610267842998 0.7650303363528306 0.8777084312186221 0.3108891157210816 0.6070630204781539 0
0.4575011459688438 0.3271410692051123 -0.3634237178513076 0.2650080657585462 0.3076128566474771 0.4100412401987002 0.5854546346757379 0.0 0
0.8135111862760092 1.435013151841246 0.15163369896668755 0.11776200917563788 0.5191086871925331 0.9882394788793916 0.6196742667911455 0.20679789800232107 1
1.2540286167974466 1.0355877649533658 -0.10589500944231003 0.15107461544217446 0.5781941191525776 0.6592606389457231 0.8197918238897824 0.25447412843719275 0
0.08631171386476316 -0.2553302984307147 0.4091624073756851 0.26238770716528875 0.3962833779359185 0.8706986330048162 0.8308655643442543 0.5941836715108716 0
1.1324855822814082 1.0449632182596782 -0.10589500944231003 0.4322570416522674 0.4267588035249023 0.7221995309243089 0.637617625110954 0.2617241391869741 0
0.17856201817731654 0.7354923087734125 -0.6209524262603051 0.2842482472968299 0.3335252166854389 0.6496487970820128 0.6391399258331466 0.3051182288737012 0
-1.3312760189486679 0.3620109613982099 0.9242198241936802 0.2547655767900889 0.43936846664674095 0.8081438942254887 0.8163013453314066 0.3214055449996032 0
1.1143108825780204 0.660443992625052 0.15163369896668755 0.4200595257402832 0.3522701782803129 0.6177188275468045 0.5756332933623238 0.2707150957751037 0
-0.5787286454787668 0.3362253238039572 0.4091624073756851 0.10554047350714954 0.4664987897907242 0.67217240109593 0.4691800357331655 0.1457866251622279 0
2.0109481039694463 -0.02611715613692244 -0.3634237178513076 0.2004971315118928 0.5296400030954872 1.0 0.9187658308162832 0.2307048290682377 0
0.5117360727018633 0.3377829426684726 0.4091624073756851 0.2938906530355519 0.6521190582885706 0.4179648811102655 0.8477581937135071 0.2583271904594809 0
-1.7843400778333782 0.5182817696759583 0.4091624073756851 0.4749041851515855 0.4323515734760683 0.6512129726334723 0.4640416003817705 0.4907871723405197 0
-0.6994689029478292 0.06836481706160898 0.15163369896668755 0.15887059796021438 0.6199102592588871 0.7278803482837964 0.560971964330487 0.4901582124700377 0
1.5422557887024133 0.7571017656689415 -0.3634237178513076 0.29153171580460824 0.5321836770609546 0.5615565996699419 0.7828005538602533 0.0 0
0.9599964173215849 0.8552839186205677 -0.10589500944231003 0.30599137092739553 0.4224857988030536 0.6735514754511902 0.7611588155385962 0.6140653202778777 0
0.2952797584002245 0.106930594979892 -0.10589500944231003 0.3478774963191982 0.5862022107962984 0.8923048639104576 0.6808382564442572 0.5598089884367414 1
0.6365161114395954 -0.34331827008802385 -0.10589500944231003 0.4044470830440415 0.4800417721930526 0.7304504298598291 0.4740143848891065 0.4137917681029951 0
-1.2475455097476034 -1.0723072772773568 0.15163369896668755 0.3276716904337008 0.4115615291867172 0.38179216260604737 0.4467156398572825 0.2801083138975201 1
0.775245480369998 0.4548841054734591 0.15163369896668755 0.16239205221633934 0.1344624447717231 0.7200003997879105 0.8968529422572995 0.39981096896878543 0
1.5764428692890935 0.12221733433635155 0.4091624073756851 0.358051255658347 0.1884505008375882 0.7066932878382057 0.7598459871436695 0.33886497493207385 0
-0.22482481591851425 0.9783469415821894 0.15163369896668755 0.150398578485086 0.25654378771340874 0.7306471416028167 0.38138460987276296 0.04656766850908375 1
-2.319572251881485 -0.10039890878446997 -0.3634237178513076 0.1657068156939151 0.15651939480378502 0.8283261036782722 0.2906100035527027 0.18547792722904946 1
-0.10507292373847567 0.6975032028995178 -0.10589500944231003 0.17189857603988615 0.4693072675422332 0.848170514154453 0.5859652630770954 0.2117877622892322 1
-0.08340225947566315 -1.1961826667041549 0.6666911157846827 0.0806190444175597 0.5876534479717631 0.14350502563270415 0.28438305102096256 0.8815897264284399 1
-0.4025881397568788 -0.6874235363846689 -0.6209524262603051 0.3734562797279097 0.7397990894915815 0.883029010899086 0.6065447792315429 0.3514136780841948 1
1.9344123761517908 0.2629547352099727 -0.8784811346693028 0.32716030516822964 0.3867767166510204 0.9025935759551232 0.8118590261146181 0.6937976067934131 1
-0.2997247776028069 0.3552936704057129 -0.6209524262603051 0.5969178445249278 0.3152338290371062 0.4195637235382561 0.5476709426401091 0.2806401427651323 0
-0.896680148150111 0.13957363610693493 0.4091624073756851 0.06562874693136582 0.3479032815008349 0.6261185130001641 0.5488922299467792 0.14433883358386496 0
-0.542439670150803 -1.3020210714177376 -0.3634237178513076 0.3271024685946509 0.4396544199814063 0.4057587475662954 0.473295310098903 0.6615016209748144 0
1.4343858600187929 0.5924929094201108 -0.6209524262603051 0.4022058783766361 0.6203446602181433 0.27871440263642344 0.3918864136867802 0.4233396583399212 0
-0.0447006370011297 0.5425121739767562 0.6666911157846827 0.07635401031173121 0.3606168413514053 0.7681799582626805 0.7530103074190161 0.3278961983172017 0
0.274144278835398 -1.3540421062702053 0.4091624073756851 0.890641745234838 0.20827836747689865 1.0 0.01810741520710121 0.5344044854641276 0
-0.5736573388647858 -1.456473120318869 0.6666911157846827 0.2974606998599275 0.4021334204551892 0.7305719515672785 0.7941011571733347 0.3859359394877396 0
0.922883084918494 0.8411866249949344 0.15163369896668755 0.8766019723439098 0.3854537311403149 0.6134234541370451 0.7672684733929781 0.7531198538165531 0
0.5976116367005017 0.9115582676360524 -0.8784811346693028 0.31314115772904383 0.3562009087813426 0.9575208427004072 0.4248949801177528 0.3709524779935727 0
-0.4082766351757972 -0.8447366801778371 -0.3634237178513076 0.0 0.4320187798095178 0.456201148462195 0.4774501373749277 0.6519530918814573 0
0.3510209710977352 -0.3202146505181926 -0.8784811346693028 0.2510666305836239 0.469764268399889 0.8517132974318646 0.4757363983057968 0.23294577286574494 1
1.050550531421973 0.8295882965743366 0.15163369896668755 0.2154757827275492 0.37840986813232064 0.7095930285827571 0.6321766165572645 0.5310348507893163 1
-0.9142419750541912 -0.17505106109869575 -0.6209524262603051 0.2233605269937688 0.487420655083945 0.6814465389999201 0.535054790816199 0.41429322740996705 1
0.1652946168740132 0.5255844798067311 -1.1360098430783003 0.256325907992177 0.3081044392899246 0.7500785683507627 0.3538349486398216 0.14852753636190022 1
1.8250059494642752 0.749051099491629 -1.3935385514872978 0.5017009733036871 0.5479578203487743 0.6094086349788065 0.5185805700943334 0.504032012950288 1
-0.999055801668114 0.1734083494977946 -0.3634237178513076 0.4587481206757086 0.7221514691447388 0.9087311779709372 0.6420008327321342 0.2128215553250524 0
0.7940848449402372 0.20862303622818698 -0.3634237178513076 0.0 0.33582094864784323 0.4595088658653994 0.3499051234328183 0.6297150708174407 1
1.3688386825323724 -0.3068996651623713 0.15163369896668755 0.19852800993814151 0.5128708561634562 0.4596841710086527 0.6736597642437959 0.5213988940212961 0
0.3777370459407569 1.1354838711930133 -0.6209524262603051 0.4710807714172705 0.6389547500533309 0.3502234152594417 0.5352094152080654 0.6786225302462219 0
0.9069440761308905 0.2419679123612644 -0.10589500944231003 0.4295323053132094 0.13651064306665514 0.8144758098630709 0.0 0.4531442853984821 0
1.4020201338075169 0.1652259997979346 -0.8784811346693028 0.2414321086260223 0.6591976283965232 0.940005185289716 0.5155215133629328 0.3141663029894573 1
-1.142070964188037 0.07961501114542764 0.9242198241936802 0.0 0.6935071695723612 0.3632608430199941 0.07084354598348205 0.2471346888912619 0
-1.036169134071205 -0.020882099963424647 0.6666911157846827 0.17290633245585615 0.6760629237959992 0.5785138760981932 0.4301192936258837 0.44110828093863 0
-0.9018032468316388 -1.2063832095212987 0.6666911157846827 0.3990003963427325 0.326783320469701 0.276479936433654 0.546851333878648 0.3464315704154016 0
-0.5168371247600437 0.11579505896501804 0.6666911157846827 0.20161034978832612 0.7127007485101401 0.6349908507107429 0.5854170157124418 0.19286576331280084 0
-0.3950567099344109 -1.504478443885958 1.4392772410116754 0.5311058560560818 0.019949111657683705 0.9877226673658152 0.3879336843474588 0.4772993718879641 0
-1.5455095903514149 -1.4882622860442798 0.9242198241936802 0.6754719680607777 0.7137138865023815 0.3684780847702502 0.5060027730615098 0.3718553018575411 0
0.3248141849189305 -0.04697436295800371 -0.8784811346693028 0.14212458129269914 0.09121774304332864 0.3067417072670289 0.5113651005286217 0.4350450794798452 1
2.2802064311353023 0.3812318255097753 -1.1360098430783003 0.17679056324963247 0.3741540511960253 0.5496360480425406 1.0 0.4568545656153001 0
-0.36487056656573946 -0.16620329611099405 0.15163369896668755 0.12579001341954454 0.0 0.5645011171140352 0.7464331295160836 0.15731694881515818 1
0.10786584597559326 0.3582586171579231 0.9242198241936802 0.19391037863002988 0.031794837590369336 0.7411909684006085 0.6019115596957307 0.3816630970608464 1
-2.0612161549342827 -1.034659467103201 1.4392772410116754 0.3276696250346213 0.6272226557603879 0.34172187564610235 0.6804307920157139 0.1664940787129293 0
-0.5414038287998592 0.16674051934528722 -0.10589500944231003 0.2590304220634877 0.6086441080758315 0.4930431558949372 0.4199420574669773 0.4143990002113653 0
-0.4490974164141294 -0.3992306484545776 -1.1360098430783003 0.5478417506819735 0.4492355940518855 0.5102038610566045 0.5386300080620415 0.3800721972467631 0
-1.5208436181821323 -1.0782265152310408 0.15163369896668755 0.14865070890636314 0.4432394446079118 1.0 0.3483073303697121 0.03521596327923423 0
-0.2774887166026069 0.6956985979111932 -0.6209524262603051 0.04132236794759382 0.3169876927955918 0.8360148410205365 0.4429533438251153 0.3008606921345534 0
-0.9095677409580684 -0.1802384058509811 -0.3634237178513076 0.3480302438575969 0.4977802317447133 0.7962612798026338 0.11896176412768428 0.4191756864345511 0
2.438720369868681 0.5947084687831443 -1.3935385514872978 0.7601083715162614 0.6322431047247505 0.332130389637776 0.15711614983141445 0.2359117601890542 1
-0.3784530362799529 1.4091565832674564 0.4091624073756851 0.3984063709057715 0.457240042954414 0.6480770413284994 0.3604648035427259 0.20596351895934392 0
-1.8096016587794523 0.8770541630055835 0.9242198241936802 0.20543707031964686 0.3574512003437333 0.5202752695412617 0.2062085039640366 0.2694684567445638 1
1.7316852757557497 0.6102017985934542 -1.1360098430783003 0.05637076198668434 0.4140997174618555 0.4981689400134936 0.34604208834343003 0.2876703479960319 1
0.8022982036520749 0.7937124885840106 -0.8784811346693028 0.34960615509941645 0.62701437754185 0.4882954575359704 0.3933639039220722 0.16117307214610652 1
0.6939319343211294 1.1047449928865578 -0.6209524262603051 0.4223370308402663 0.5733076805787538 0.5572239431328548 0.5304386145689782 0.15514044720068124 0
-0.24814851033720184 -0.8009229640023309 0.9242198241936802 0.5931442181809897 0.2740891105363532 0.6928716692183072 0.1377319524414264 0.1630515583848693 0
-1.4071341338825831 -1.252920293619612 1.4392772410116754 0.3202955564340821 0.7470471609656658 0.6708828649083902 0.3349646023478309 0.9102736093419171 0
0.1798395558434785 0.7351600782437028 -0.8784811346693028 0.2844783010806089 0.13702469661260874 0.9825862147030954 0.4950348846434642 0.2363877732091229 1
0.3624972300650388 0.5873938307970684 0.15163369896668755 0.29492817574284425 0.2346135588786749 0.7191871283376228 0.5891660847934486 0.3018893642768705 1
-2.017028889305392 -0.3377885163695043 -0.8784811346693028 0.0 0.18999934969654197 0.8217497550609771 0.35111465696809324 0.6436156512189006 1
-1.3771681068009844 0.1756768685383736 -1.6510672598962954 0.3040863628143051 0.14302848144090452 0.6103856585090943 0.34092017709689537 0.12813887492437612 1
1.6036121247231503 0.6035164742531705 -0.10589500944231003 0.6018044505051766 0.4841318985554602 0.3934328958378344 0.5645657644470448 0.40543139632089054 0
-0.1900421265550416 -1.2583535112292117 0.15163369896668755 0.5496880367434448 0.13989982151498626 0.7196344689899009 0.5637874194669118 0.14798607940710728 0
-0.007751312811938195 -1.3295042813787288 -1.1360098430783003 0.3561029914472056 0.2954733261412356 0.7716667234033764 0.7243325956818182 0.5641608151247031 1
-1.2149208231985904 -1.0818810510578407 -0.6209524262603051 0.2568834624726709 0.33669873700489505 0.7635299360959018 0.513725296267687 0.28035521229660204 1
0.003949378448064925 1.3872317538777152 -1.1360098430783003 0.2459323237472777 0.7553799722343679 0.3278114724620758 0.42355957092390095 0.2160596148039036 1
-0.3575419890078319 0.163062604922093 -0.10589500944231003 0.2852316813533094 0.10021025296664557 0.7934076612946542 0.5247016914879399 0.5354075172625967 0
-0.42903662225090455 -0.4289324395019449 0.4091624073756851 0.1855916739960001 0.6049184604845212 0.9283997240744818 0.6754135293604535 0.5448145992995721 0
-0.3001477461544431 -1.2716498891307595 1.1817485326026778 0.18758819019194126 0.09172764732397576 0.3953342069815155 0.4339254116713369 0.10818417401743152 0
-1.486237885049445 -0.14970786741715314 -0.10589500944231003 0.4635135897444347 0.1369028841395955 0.7767217312111735 0.8329273630839997 0.029990059947443387 0
-0.7698586387498986 -0.5669758944958415 -0.6209524262603051 0.38688818313258905 0.3970458556649163 0.5968943215213478 0.7104200599532837 0.6603513965266445 0
-1.1811523951579133 -0.6636774030091757 0.9242198241936802 0.1601220646016326 0.4481346732390336 0.4563675446953798 0.5579822412149738 0.5712123203952341 0
-1.7625269853848142 -0.7783974478195221 1.1817485326026778 0.08640035986521773 0.74070281633102 0.5288914043627849 0.7852923969529962 0.6092851268312568 0
0.6988694447606155 -0.2389767316959457 -0.6209524262603051 0.6216212276559893 0.6186559130302554 0.7520449060543588 0.8291099502611815 0.523247203833299 0
0.2383948042110469 0.6255438831985201 -0.8784811346693028 0.6575272852587203 0.7615394773609651 0.8530501025300871 0.3439856429890735 0.31150103870542084 0
-0.5117312901010285 -1.3215593755184356 -0.8784811346693028 0.8463632662338313 0.972539412057624 0.6646321409638424 0.908770445395412 0.4915082920657872 0
0.8293293469060038 0.19634847793093824 -0.6209524262603051 1.0 0.3543426030378141 0.533280724088701 0.3590718279526553 0.2384695092561337 0
-1.6897677624924654 -1.3739298170122491 1.9543346578296703 0.2559739846647875 0.5679030646617456 0.8479957828501429 0.7486494985445661 0.6667217014698826 0
0.9268710741196172 -1.0913757829171842 -1.1360098430783003 0.3017514706354245 0.26929274229569244 0.4895067732770542 0.21735035369385927 0.2999370353376662 0
-0.4552218284015699 -1.4579792108484746 0.4091624073756851 0.6160883050196589 0.07832351129529344 1.0 0.2893977333456354 0.13519252261678666 0
0.7096853548666884 1.4805774000610374 -1.1360098430783003 0.10747849681756616 0.2664070518721692 0.6801928656329098 0.4191185331598526 0.05745048339196319 1
-0.8189316227507294 0.15981313906138547 -0.3634237178513076 0.07293808147279192 0.11999915529956033 0.5944899276228169 0.6654694850548322 0.0 0
-1.173090096643089 -0.7522967558071972 -0.3634237178513076 0.12375784510695728 0.6151095946847955 0.7322712860862646 0.5054705743895364 0.2685714201360494 1
-0.4038786254399267 -1.1727445900716231 0.15163369896668755 0.1165165241365074 0.19472854695532965 0.8884547662125198 0.8495167164207876 0.3397008904992653 1
1.58326647418842 0.8884229994901497 -0.10589500944231003 0.2547739008179056 0.17174487227426666 0.4926089356766152 0.6299295615853697 0.6882327203223838 1
-0.6374349540433487 0.7113694142084127 -0.8784811346693028 0.362483930702404 0.401107265869423 0.6253205132312769 0.5901406611440839 0.11064720522906284 1
-1.344206771812916 -1.2432767021260864 -0.10589500944231003 0.07565233738262223 0.5115843434216727 0.3470640564808613 0.6368303543044731 0.2571559928776873 1
-0.6460108572280168 -1.3064281753951283 0.15163369896668755 0.0 0.34913984975959694 0.6146426374055136 0.427866493071746 0.1701611834678486 1
0.23413490665530104 -1.197675716111962 -1.3935385514872978 0.06513187823867292 0.0 1.0 0.6617551315493257 0.7515025648182161 1
-0.048727470252913664 -0.7003566713327193 -0.8784811346693028 0.7010281147735576 0.5419440063330644 0.6126977292895922 0.4043403651137961 0.7770099645283735 1
0.15585119655793353 1.1157601287018686 -0.8784811346693028 0.3306417317721215 0.3252488011475534 0.7745799094310445 0.6387706642885574 0.5027349051381104 1
-1.0325609533654276 -1.0669618486827883 0.4091624073756851 0.0 0.14803080507877295 0.7125725374587405 0.32674116372789497 0.1881588993613797 1
-0.13948875262349145 0.4490496348114635 -0.8784811346693028 0.14697323193710154 0.18907583267684988 0.7636016958658569 0.4999196039762482 0.31823195404825555 1
-1.60652064592184 0.6832826547690843 -1.1360098430783003 0.27004585899143496 0.7160070989913435 0.7793808379141758 0.6434732092105132 0.201614709984383 1
0.8055913159469392 1.5166389645179503 -1.1360098430783003 0.3720259758517315 0.4011263228053757 0.7617363731326406 0.4696907274746822 0.22380497656940967 1
0.3112187671878282 0.81031765354664 0.15163369896668755 0.1343766646809144 0.15054839831331412 0.6607966854164925 0.34609224512977826 0.04682169995987278 1
-0.05141634175973261 -0.3100866290612909 -0.8784811346693028 0.6807086603089492 0.08315883918986983 0.4242825676075253 0.26881871698283183 0.25254560178745195 1
0.07987654947204217 -0.3854326644780157 -0.8784811346693028 0.07560357344467426 0.3881389867514224 0.7906607277854094 0.7783417425627048 0.029781855042023343 1
-0.7062320837683491 -1.420179360278721 -0.8784811346693028 0.12969543437314568 0.6297578677503499 0.5692980559331667 0.9751721587305604 0.21193445285050466 1
0.8765291844638837 0.8324024752355159 -1.1360098430783003 0.3647406207016209 0.4206947422968631 0.7165568189981306 0.3711514810614565 0.2575268760605447 1
0.2492366103508946 -1.3923701222727796 0.15163369896668755 0.6272490487273858 0.01090366614449516 0.3410478190169548 1.0 0.4906748051997462 0
-0.545383185989726 0.28650191195900937 -0.10589500944231003 0.007899454483021472 0.3928972224828671 0.5064879184693467 0.35223640167434045 0.41890548201775496 0
1.0168209474319567 0.5298412928073041 -0.10589500944231003 0.3223018688208817 0.30553746743905474 0.5454753367618494 0.3396816181589105 0.23198490551089745 0
-1.6713384184569735 -1.1520468984354637 -0.10589500944231003 0.7328810065836107 0.2843563442628941 0.7593917716007733 0.7904073091663232 0.5504823345115728 0
-1.307917796484949 0.45812816403976203 0.6666911157846827 0.1822992251103829 0.349752062719396 0.5427506984287747 0.30816868843804834 0.4009391441806097 0
0.4381999687963105 -1.1931294538227002 -0.8784811346693028 0.03992883534703974 0.2291856862683967 0.5043838823573202 0.3474513654515913 0.5443106234070926 0
0.9572255417078178 0.8575727945341985 -0.3634237178513076 0.2777751543774762 0.2990416652481162 0.6672601643319619 0.5943896960425834 0.3961035419089715 0
-0.6454929365525464 -1.3803789698175328 0.9242198241936802 0.6460811502417146 0.6284104979441043 0.6077278540265703 0.7717661403068843 0.6720456520297683 0
1.4516887265851366 1.1069378098054805 0.15163369896668755 0.2472954394400717 0.3080801443311967 0.5075371472508985 0.6465708327643723 0.21816445802794732 0
0.087615147564697 -0.502638792409671 -0.8784811346693028 0.4415050278790236 0.06437867483110395 0.5089559749741278 0.32352089831375264 0.3941172611157137 1
0.3133810860079174 0.4707664424047204 -0.10589500944231003 0.1814609639813384 0.230979787657672 0.7191608524883156 0.6170965738425803 0.13934970513521774 1
0.032590391801584434 -1.396584472108472 -1.1360098430783003 0.3496413163154664 0.2096079994341997 0.1034569635882638 0.4033071813871269 0.5659389746577791 1
0.5075452312361798 0.8931686955200785 -0.8784811346693028 0.1915283071000797 0.4590094934221242 0.7588677552434796 0.3817704201651831 0.3651591342631895 1
-0.42385309949057065 1.0602515479968448 0.9242198241936802 0.016987116784100705 0.2324170112083197 0.7560098113199716 0.3573596381735609 0.3596975899517662 1
-0.7241478231340003 -1.2077035435843175 0.15163369896668755 0.3322862292157238 0.3216069702809622 0.2527539006272688 0.8413036971496094 0.6011948776266562 0
0.0012389269131037428 0.3733217489869677 0.15163369896668755 0.33760289315067443 0.6887653886660515 0.7598974021549646 0.3020114687063484 0.5200502021587753 0
-1.1760465604989008 -1.4512654186935334 1.1817485326026778 0.36311206102164295 0.2438496734899429 0.828038687279016 0.5589167636558737 0.23915651045251415 0
0.2424389014853464 1.0348361510312 -1.1360098430783003 0.06758327986057433 0.4139050574025972 0.7263547706583944 0.3915778481939395 0.38028235835891616 1
0.829571043221225 1.0323285977703458 -1.3935385514872978 0.025609614561785496 0.6450018272997768 0.584731198551396 0.48430125481683095 0.2507672038103501 1
-0.5066988275377081 1.4282603953589812 -1.1360098430783003 0.4285621265287301 1.0 0.3654334809738126 0.7757202312567049 0.4615349943506598 0
2.2548110540147333 1.2362656604484328 -0.3634237178513076 0.4709791374154664 0.4375083499201939 0.5416285477216239 0.38340362094907066 0.5587346920483528 0
0.9170564773194512 0.0935120758400404 -1.3935385514872978 0.12779314260165314 0.8642545256683378 0.6154017260670755 0.7305955576784892 0.3841781140474999 0
0.8984717570813189 -0.4754480534607125 -0.8784811346693028 0.2808974925169419 0.8085758885031006 0.5862543764384882 0.576574076551595 0.6516060036226157 0
0.9523182433077332 1.3257718095287236 -0.10589500944231003 0.18662587788219867 0.3195980873177585 0.6852688969203261 0.5172341695867813 0.434714703970336 1
-1.1186738976736543 -0.14377813295080286 -0.3634237178513076 0.1796104873548407 0.6829692990725261 0.8223290245496777 0.6570122826483346 0.09945284268574746 1
1.6820684750456736 1.069406256461013 -1.3935385514872978 0.0 0.3657585842385917 0.6466030592397082 0.6480121232010655 0.2765874951340521 1
-1.3748849398232859 -0.3514424118540053 0.15163369896668755 0.12425233090611565 0.1862297989483324 0.567019155877751 0.6456635340556109 0.21322712709898192 0
0.13324827507927664 -0.03611619771848043 -0.8784811346693028 0.1777782962034687 0.6079734854764377 0.5139511916547934 0.4999822405861605 0.17281004861015994 0
1.2373645190641855 -0.5374951663667584 -0.10589500944231003 0.3871293028846328 0.8563688860574754 0.4676761866335252 0.5817949724673083 0.34718440445928994 0
0.5953327857284301 0.3743919161647629 -1.3935385514872978 0.32306802637716475 0.532993779787662 0.4982586251334635 0.5682978609402815 0.1973930782031036 0
-1.4413945865649556 -0.9510599919690094 0.9242198241936802 0.1422696957909235 0.2511432539913461 0.20519070786748272 0.4206992625832067 0.6424014293904445 0
-1.0306014868098956 -1.0826267805713914 -0.6209524262603051 0.1378864920182356 0.2878903642690229 0.6191702012136001 0.5087091327514579 0.6158950674355482 0
0.3802748572505623 0.9628268933760008 0.4091624073756851 0.4333205679862596 0.5997634028367804 0.6941695558399942 0.7307161261243742 0.0 1
-0.4794820960417316 0.1262586507511137 0.6666911157846827 0.29372088024669896 0.44489139152390106 0.6285447461988707 0.7702305129123468 0.19940180410465952 1
0.046008853301898335 -0.6684216676964689 -0.6209524262603051 0.20574670127957007 0.6969510792280944 0.6516751639398561 0.442363406583863 0.01602034309296456 1
0.06735581714254146 -0.2641004528399111 -0.3634237178513076 0.33437675236116393 0.13469008547767988 0.5490140490035638 0.29854975987604043 0.1148431289272005 1
2.259131375649282 0.4613074941112879 -0.8784811346693028 0.1991781415916304 0.5989499848783614 0.8804792772735142 0.4921204582112333 0.09409641186150412 1
